entry_time_cst,exit_time_cst,symbol,direction,entry_price,exit_price,quantity,pnl_usdt,outcome,duration_minutes
2026-05-04 15:20:56 CST,2026-05-06 23:45:13 CST,RAVEUSDT,LONG,0.64598958,0.6417,13.0,0.0,BREAKEVEN,3384.29
2026-05-07 01:17:36 CST,2026-05-07 01:32:42 CST,RAVEUSDT,LONG,0.6537,0.6512,15.0,0.0,BREAKEVEN,15.1
2026-05-07 01:17:36 CST,2026-05-07 04:47:41 CST,RAVEUSDT,LONG,0.65663846,0.6608,8.0,0.0,BREAKEVEN,210.08
2026-05-07 01:17:36 CST,2026-05-07 06:32:43 CST,RAVEUSDT,LONG,0.66332249,0.6684,12.0,0.0,BREAKEVEN,315.12
2026-05-07 01:17:36 CST,2026-05-07 08:45:12 CST,RAVEUSDT,LONG,0.66810173,0.6758,8.0,0.0,BREAKEVEN,447.59
2026-05-07 01:17:36 CST,2026-05-07 08:45:12 CST,RAVEUSDT,LONG,0.66810173,0.6758,6.0,0.0,BREAKEVEN,447.59
2026-05-07 01:17:36 CST,2026-05-07 10:35:12 CST,RAVEUSDT,LONG,0.6830691,0.6754,12.0,0.0,BREAKEVEN,557.6
2026-05-07 01:17:36 CST,2026-05-07 12:47:41 CST,RAVEUSDT,LONG,0.67894378,0.6816,14.0,0.0,BREAKEVEN,690.08
2026-05-07 01:17:36 CST,2026-05-07 19:00:12 CST,RAVEUSDT,LONG,0.66941971,0.6778,9.0,0.0,BREAKEVEN,1062.59
2026-05-07 01:17:36 CST,2026-05-07 20:50:11 CST,RAVEUSDT,LONG,0.67681376,0.6858,13.0,0.0,BREAKEVEN,1172.59
2026-05-07 22:40:05 CST,2026-05-07 23:00:14 CST,RAVEUSDT,LONG,0.6878,0.691,10.0,0.0,BREAKEVEN,20.15
2026-05-07 22:40:05 CST,2026-05-08 01:17:41 CST,RAVEUSDT,LONG,0.69718462,0.729,10.0,0.0,BREAKEVEN,157.6
2026-05-04 15:20:59 CST,2026-05-04 17:00:12 CST,GIGGLEUSDT,LONG,39.27,40.19,0.16,0.0,BREAKEVEN,99.22
2026-05-04 21:52:49 CST,2026-05-04 22:32:40 CST,GIGGLEUSDT,LONG,36.17,37.45,0.16,0.0,BREAKEVEN,39.86
2026-05-05 00:05:05 CST,2026-05-05 03:15:11 CST,GIGGLEUSDT,LONG,37.65,37.24,0.18,0.0,BREAKEVEN,190.11
2026-05-05 00:05:05 CST,2026-05-05 12:35:07 CST,GIGGLEUSDT,LONG,35.6071875,34.87,0.16,-0.032,LOSS,750.04
2026-05-05 00:05:05 CST,2026-05-05 13:50:10 CST,GIGGLEUSDT,LONG,35.6071875,34.95,0.16,0.0,BREAKEVEN,825.08
2026-05-05 15:22:35 CST,2026-05-05 17:00:12 CST,GIGGLEUSDT,LONG,35.36,35.48,0.17,0.0,BREAKEVEN,97.61
2026-05-05 15:22:35 CST,2026-05-05 19:30:11 CST,GIGGLEUSDT,LONG,35.615,36.04,0.15,0.0,BREAKEVEN,247.6
2026-05-05 15:22:35 CST,2026-05-05 21:30:09 CST,GIGGLEUSDT,LONG,37.20704545,37.53,0.21,0.0,BREAKEVEN,367.57
2026-05-05 15:22:35 CST,2026-05-06 03:57:41 CST,GIGGLEUSDT,LONG,36.50350207,37.03,0.16,0.0,BREAKEVEN,755.1
2026-05-06 10:00:02 CST,2026-05-06 10:40:12 CST,GIGGLEUSDT,LONG,34.75,35.12,0.24,0.0,BREAKEVEN,40.16
2026-05-06 10:00:02 CST,2026-05-06 12:27:42 CST,GIGGLEUSDT,LONG,37.0,36.01,0.23,0.0,BREAKEVEN,147.66
2026-05-06 10:00:02 CST,2026-05-06 14:42:42 CST,GIGGLEUSDT,LONG,35.893125,36.41,0.27,0.0,BREAKEVEN,282.66
2026-05-06 10:00:02 CST,2026-05-06 19:42:35 CST,GIGGLEUSDT,LONG,37.04454942,36.55,0.27,-0.0162,LOSS,582.55
2026-05-06 10:00:02 CST,2026-05-06 19:55:11 CST,GIGGLEUSDT,LONG,37.04454942,37.08,0.26,0.0,BREAKEVEN,595.15
2026-05-06 10:00:02 CST,2026-05-07 01:57:44 CST,GIGGLEUSDT,LONG,35.88340661,36.31,0.27,0.0,BREAKEVEN,957.71
2026-05-06 10:00:02 CST,2026-05-07 08:45:04 CST,GIGGLEUSDT,LONG,36.29492023,35.81,0.15,-0.0045,LOSS,1365.03
2026-05-06 10:00:02 CST,2026-05-07 15:45:03 CST,GIGGLEUSDT,LONG,35.65167782,35.79,0.19,0.1292,WIN,1785.02
2026-05-06 10:00:02 CST,2026-05-07 22:10:02 CST,GIGGLEUSDT,LONG,35.50424648,36.41,0.28,0.2772,WIN,2170.0
2026-05-06 10:00:02 CST,2026-05-07 22:40:12 CST,GIGGLEUSDT,LONG,35.50424648,36.72,0.27,0.0,BREAKEVEN,2200.16
2026-05-06 10:00:02 CST,2026-05-08 00:27:41 CST,GIGGLEUSDT,LONG,37.89333054,37.4,0.14,0.0,BREAKEVEN,2307.66
2026-05-06 10:00:02 CST,2026-05-08 02:45:11 CST,GIGGLEUSDT,LONG,37.53166632,37.57,0.17,0.0,BREAKEVEN,2445.15
2026-05-06 10:00:02 CST,2026-05-08 05:20:12 CST,GIGGLEUSDT,LONG,38.20989586,38.03,0.2,0.0,BREAKEVEN,2600.16
2026-05-06 10:00:02 CST,2026-05-08 07:32:40 CST,GIGGLEUSDT,LONG,38.14752604,38.26,0.26,0.0,BREAKEVEN,2732.64
2026-05-04 15:21:02 CST,2026-05-04 16:27:36 CST,STABLEUSDT,LONG,0.03379,0.03459,154.0,0.0,BREAKEVEN,66.58
2026-05-04 15:21:02 CST,2026-05-05 00:10:15 CST,STABLEUSDT,LONG,0.03406137,0.03374,154.0,-0.0015,LOSS,529.22
2026-05-04 15:21:02 CST,2026-05-05 04:20:03 CST,STABLEUSDT,LONG,0.03393462,0.03367,161.0,-0.0046,LOSS,779.02
2026-05-04 15:21:02 CST,2026-05-05 11:52:41 CST,STABLEUSDT,LONG,0.03393462,0.0341,200.0,0.0,BREAKEVEN,1231.66
2026-05-04 15:21:02 CST,2026-05-07 10:35:02 CST,STABLEUSDT,LONG,0.03339338,0.03306,168.0,0.0974,WIN,4034.0
2026-05-04 15:21:02 CST,2026-05-07 17:17:38 CST,STABLEUSDT,LONG,0.03279199,0.03213,310.0,-0.0248,LOSS,4436.6
2026-05-04 15:21:05 CST,2026-05-04 18:07:55 CST,PIEVERSEUSDT,SHORT,0.7369,0.7241,7.0,0.0,BREAKEVEN,166.83
